,ID,SS,SV,Verse1,TS,TV,Verse2,Label
5407,5474,29,27,ووهبنا له إسحاق ويعقوب وجعلنا في ذريته النبوة والكتاب وآتيناه أجره في الدنيا وإنه في الآخرة لمن الصالحين,11,71,وامرأته قائمة فضحكت فبشرناها بإسحاق ومن وراء إسحاق يعقوب,2
5408,5475,29,27,ووهبنا له إسحاق ويعقوب وجعلنا في ذريته النبوة والكتاب وآتيناه أجره في الدنيا وإنه في الآخرة لمن الصالحين,16,120,إن إبراهيم كان أمة قانتا لله حنيفا ولم يك من المشركين,1
5409,5476,29,27,ووهبنا له إسحاق ويعقوب وجعلنا في ذريته النبوة والكتاب وآتيناه أجره في الدنيا وإنه في الآخرة لمن الصالحين,16,121,شاكرا لأنعمه اجتباه وهداه إلى صراط مستقيم,1
5410,5477,29,27,ووهبنا له إسحاق ويعقوب وجعلنا في ذريته النبوة والكتاب وآتيناه أجره في الدنيا وإنه في الآخرة لمن الصالحين,16,122,وآتيناه في الدنيا حسنة وإنه في الآخرة لمن الصالحين,2
5411,5478,29,27,ووهبنا له إسحاق ويعقوب وجعلنا في ذريته النبوة والكتاب وآتيناه أجره في الدنيا وإنه في الآخرة لمن الصالحين,19,49,فلما اعتزلهم وما يعبدون من دون الله وهبنا له إسحاق ويعقوب وكلا جعلنا نبيا,2
5412,5479,29,27,ووهبنا له إسحاق ويعقوب وجعلنا في ذريته النبوة والكتاب وآتيناه أجره في الدنيا وإنه في الآخرة لمن الصالحين,21,72,ووهبنا له إسحاق ويعقوب نافلة وكلا جعلنا صالحين,2
5413,5480,29,27,ووهبنا له إسحاق ويعقوب وجعلنا في ذريته النبوة والكتاب وآتيناه أجره في الدنيا وإنه في الآخرة لمن الصالحين,53,37,وإبراهيم الذي وفى,2
5417,5481,29,35,ولقد تركنا منها آية بينة لقوم يعقلون,37,137,وإنكم لتمرون عليهم مصبحين,1
5418,5482,29,35,ولقد تركنا منها آية بينة لقوم يعقلون,37,138,وبالليل أفلا تعقلون,1
5420,5483,29,36,وإلى مدين أخاهم شعيبا فقال يا قوم اعبدوا الله وارجوا اليوم الآخر ولا تعثوا في الأرض مفسدين,60,6,لقد كان لكم فيهم أسوة حسنة لمن كان يرجو الله واليوم الآخر ومن يتول فإن الله هو الغني الحميد,1
5423,5484,29,44,خلق الله السماوات والأرض بالحق إن في ذلك لآية للمؤمنين,20,15,إن الساعة آتية أكاد أخفيها لتجزى كل نفس بما تسعى,0
5424,5485,29,44,خلق الله السماوات والأرض بالحق إن في ذلك لآية للمؤمنين,53,31,ولله ما في السماوات وما في الأرض ليجزي الذين أساءوا بما عملوا ويجزي الذين أحسنوا بالحسنى,2
5427,5486,29,45,اتل ما أوحي إليك من الكتاب وأقم الصلاة إن الصلاة تنهى عن الفحشاء والمنكر ولذكر الله أكبر والله يعلم ما تصنعون,2,152,فاذكروني أذكركم واشكروا لي ولا تكفرون,2
5428,5487,29,45,اتل ما أوحي إليك من الكتاب وأقم الصلاة إن الصلاة تنهى عن الفحشاء والمنكر ولذكر الله أكبر والله يعلم ما تصنعون,11,87,قالوا يا شعيب أصلاتك تأمرك أن نترك ما يعبد آباؤنا أو أن نفعل في أموالنا ما نشاء إنك لأنت الحليم الرشيد,2
5430,5489,29,46,ولا تجادلوا أهل الكتاب إلا بالتي هي أحسن إلا الذين ظلموا منهم وقولوا آمنا بالذي أنزل إلينا وأنزل إليكم وإلهنا وإلهكم واحد ونحن له مسلمون,20,44,فقولا له قولا لينا لعله يتذكر أو يخشى,1
5431,5490,29,46,ولا تجادلوا أهل الكتاب إلا بالتي هي أحسن إلا الذين ظلموا منهم وقولوا آمنا بالذي أنزل إلينا وأنزل إليكم وإلهنا وإلهكم واحد ونحن له مسلمون,57,25,لقد أرسلنا رسلنا بالبينات وأنزلنا معهم الكتاب والميزان ليقوم الناس بالقسط وأنزلنا الحديد فيه بأس شديد ومنافع للناس وليعلم الله من ينصره ورسله بالغيب إن الله قوي عزيز,1
5434,5491,29,48,وما كنت تتلو من قبله من كتاب ولا تخطه بيمينك إذا لارتاب المبطلون,6,38,وما من دابة في الأرض ولا طائر يطير بجناحيه إلا أمم أمثالكم ما فرطنا في الكتاب من شيء ثم إلى ربهم يحشرون,1
5435,5492,29,48,وما كنت تتلو من قبله من كتاب ولا تخطه بيمينك إذا لارتاب المبطلون,7,157,الذين يتبعون الرسول النبي الأمي الذي يجدونه مكتوبا عندهم في التوراة والإنجيل يأمرهم بالمعروف وينهاهم عن المنكر ويحل لهم الطيبات ويحرم عليهم الخبائث ويضع عنهم إصرهم والأغلال التي كانت عليهم فالذين آمنوا به وعزروه ونصروه واتبعوا النور الذي أنزل معه أولئك هم المفلحون,2
5436,5493,29,48,وما كنت تتلو من قبله من كتاب ولا تخطه بيمينك إذا لارتاب المبطلون,25,5,وقالوا أساطير الأولين اكتتبها فهي تملى عليه بكرة وأصيلا,1
5437,5494,29,48,وما كنت تتلو من قبله من كتاب ولا تخطه بيمينك إذا لارتاب المبطلون,25,6,قل أنزله الذي يعلم السر في السماوات والأرض إنه كان غفورا رحيما,1
5442,5495,29,49,بل هو آيات بينات في صدور الذين أوتوا العلم وما يجحد بآياتنا إلا الظالمون,10,96,إن الذين حقت عليهم كلمت ربك لا يؤمنون,1
5443,5496,29,49,بل هو آيات بينات في صدور الذين أوتوا العلم وما يجحد بآياتنا إلا الظالمون,10,97,ولو جاءتهم كل آية حتى يروا العذاب الأليم,1
5444,5497,29,49,بل هو آيات بينات في صدور الذين أوتوا العلم وما يجحد بآياتنا إلا الظالمون,54,17,ولقد يسرنا القرآن للذكر فهل من مدكر,1
5446,5498,29,50,وقالوا لولا أنزل عليه آيات من ربه قل إنما الآيات عند الله وإنما أنا نذير مبين,2,272,ليس عليك هداهم ولكن الله يهدي من يشاء وما تنفقوا من خير فلأنفسكم وما تنفقون إلا ابتغاء وجه الله وما تنفقوا من خير يوف إليكم وأنتم لا تظلمون,1
5447,5499,29,50,وقالوا لولا أنزل عليه آيات من ربه قل إنما الآيات عند الله وإنما أنا نذير مبين,17,59,وما منعنا أن نرسل بالآيات إلا أن كذب بها الأولون وآتينا ثمود الناقة مبصرة فظلموا بها وما نرسل بالآيات إلا تخويفا,1
5448,5500,29,50,وقالوا لولا أنزل عليه آيات من ربه قل إنما الآيات عند الله وإنما أنا نذير مبين,18,17,وترى الشمس إذا طلعت تزاور عن كهفهم ذات اليمين وإذا غربت تقرضهم ذات الشمال وهم في فجوة منه ذلك من آيات الله من يهد الله فهو المهتد ومن يضلل فلن تجد له وليا مرشدا,1
5449,5502,29,51,أولم يكفهم أنا أنزلنا عليك الكتاب يتلى عليهم إن في ذلك لرحمة وذكرى لقوم يؤمنون,26,197,أولم يكن لهم آية أن يعلمه علماء بني إسرائيل,1
5450,5503,29,52,قل كفى بالله بيني وبينكم شهيدا يعلم ما في السماوات والأرض والذين آمنوا بالباطل وكفروا بالله أولئك هم الخاسرون,69,44,ولو تقول علينا بعض الأقاويل,0
5451,5504,29,52,قل كفى بالله بيني وبينكم شهيدا يعلم ما في السماوات والأرض والذين آمنوا بالباطل وكفروا بالله أولئك هم الخاسرون,69,45,لأخذنا منه باليمين,0
5452,5505,29,52,قل كفى بالله بيني وبينكم شهيدا يعلم ما في السماوات والأرض والذين آمنوا بالباطل وكفروا بالله أولئك هم الخاسرون,69,46,ثم لقطعنا منه الوتين,0
5453,5506,29,52,قل كفى بالله بيني وبينكم شهيدا يعلم ما في السماوات والأرض والذين آمنوا بالباطل وكفروا بالله أولئك هم الخاسرون,69,47,فما منكم من أحد عنه حاجزين,0
5454,5508,29,54,يستعجلونك بالعذاب وإن جهنم لمحيطة بالكافرين,18,29,وقل الحق من ربكم فمن شاء فليؤمن ومن شاء فليكفر إنا أعتدنا للظالمين نارا أحاط بهم سرادقها وإن يستغيثوا يغاثوا بماء كالمهل يشوي الوجوه بئس الشراب وساءت مرتفقا,2
5455,5509,29,55,يوم يغشاهم العذاب من فوقهم ومن تحت أرجلهم ويقول ذوقوا ما كنتم تعملون,7,41,لهم من جهنم مهاد ومن فوقهم غواش وكذلك نجزي الظالمين,2
5456,5510,29,55,يوم يغشاهم العذاب من فوقهم ومن تحت أرجلهم ويقول ذوقوا ما كنتم تعملون,21,39,لو يعلم الذين كفروا حين لا يكفون عن وجوههم النار ولا عن ظهورهم ولا هم ينصرون,2
5457,5512,29,55,يوم يغشاهم العذاب من فوقهم ومن تحت أرجلهم ويقول ذوقوا ما كنتم تعملون,52,13,يوم يدعون إلى نار جهنم دعا,1
5458,5513,29,55,يوم يغشاهم العذاب من فوقهم ومن تحت أرجلهم ويقول ذوقوا ما كنتم تعملون,52,14,هذه النار التي كنتم بها تكذبون,1
5459,5514,29,55,يوم يغشاهم العذاب من فوقهم ومن تحت أرجلهم ويقول ذوقوا ما كنتم تعملون,52,15,أفسحر هذا أم أنتم لا تبصرون,1
5460,5515,29,55,يوم يغشاهم العذاب من فوقهم ومن تحت أرجلهم ويقول ذوقوا ما كنتم تعملون,52,16,اصلوها فاصبروا أو لا تصبروا سواء عليكم إنما تجزون ما كنتم تعملون,1
5461,5516,29,55,يوم يغشاهم العذاب من فوقهم ومن تحت أرجلهم ويقول ذوقوا ما كنتم تعملون,54,48,يوم يسحبون في النار على وجوههم ذوقوا مس سقر,2
5462,5517,29,55,يوم يغشاهم العذاب من فوقهم ومن تحت أرجلهم ويقول ذوقوا ما كنتم تعملون,54,49,إنا كل شيء خلقناه بقدر,0
5463,5518,29,60,وكأين من دابة لا تحمل رزقها الله يرزقها وإياكم وهو السميع العليم,11,6,وما من دابة في الأرض إلا على الله رزقها ويعلم مستقرها ومستودعها كل في كتاب مبين,2
5464,5519,29,65,فإذا ركبوا في الفلك دعوا الله مخلصين له الدين فلما نجاهم إلى البر إذا هم يشركون,17,67,وإذا مسكم الضر في البحر ضل من تدعون إلا إياه فلما نجاكم إلى البر أعرضتم وكان الإنسان كفورا,2
5465,5520,29,66,ليكفروا بما آتيناهم وليتمتعوا فسوف يعلمون,28,8,فالتقطه آل فرعون ليكون لهم عدوا وحزنا إن فرعون وهامان وجنودهما كانوا خاطئين,1
5466,5521,29,67,أولم يروا أنا جعلنا حرما آمنا ويتخطف الناس من حولهم أفبالباطل يؤمنون وبنعمة الله يكفرون,14,28,ألم تر إلى الذين بدلوا نعمت الله كفرا وأحلوا قومهم دار البوار,1
5467,5523,29,67,أولم يروا أنا جعلنا حرما آمنا ويتخطف الناس من حولهم أفبالباطل يؤمنون وبنعمة الله يكفرون,106,2,إيلافهم رحلة الشتاء والصيف,1
5468,5524,29,67,أولم يروا أنا جعلنا حرما آمنا ويتخطف الناس من حولهم أفبالباطل يؤمنون وبنعمة الله يكفرون,106,3,فليعبدوا رب هذا البيت,1
5469,5525,29,67,أولم يروا أنا جعلنا حرما آمنا ويتخطف الناس من حولهم أفبالباطل يؤمنون وبنعمة الله يكفرون,106,4,الذي أطعمهم من جوع وآمنهم من خوف,2
5470,5528,30,4,في بضع سنين لله الأمر من قبل ومن بعد ويومئذ يفرح المؤمنون,30,1,الم,0
5471,5529,30,4,في بضع سنين لله الأمر من قبل ومن بعد ويومئذ يفرح المؤمنون,30,2,غلبت الروم,0
5472,5530,30,4,في بضع سنين لله الأمر من قبل ومن بعد ويومئذ يفرح المؤمنون,30,3,في أدنى الأرض وهم من بعد غلبهم سيغلبون,0
5473,5532,30,4,في بضع سنين لله الأمر من قبل ومن بعد ويومئذ يفرح المؤمنون,30,5,بنصر الله ينصر من يشاء وهو العزيز الرحيم,1
5474,5533,30,4,في بضع سنين لله الأمر من قبل ومن بعد ويومئذ يفرح المؤمنون,30,6,وعد الله لا يخلف الله وعده ولكن أكثر الناس لا يعلمون,1
5475,5536,30,10,ثم كان عاقبة الذين أساءوا السوأى أن كذبوا بآيات الله وكانوا بها يستهزئون,5,49,وأن احكم بينهم بما أنزل الله ولا تتبع أهواءهم واحذرهم أن يفتنوك عن بعض ما أنزل الله إليك فإن تولوا فاعلم أنما يريد الله أن يصيبهم ببعض ذنوبهم وإن كثيرا من الناس لفاسقون,1
5476,5537,30,10,ثم كان عاقبة الذين أساءوا السوأى أن كذبوا بآيات الله وكانوا بها يستهزئون,6,110,ونقلب أفئدتهم وأبصارهم كما لم يؤمنوا به أول مرة ونذرهم في طغيانهم يعمهون,1
5477,5538,30,10,ثم كان عاقبة الذين أساءوا السوأى أن كذبوا بآيات الله وكانوا بها يستهزئون,61,5,وإذ قال موسى لقومه يا قوم لم تؤذونني وقد تعلمون أني رسول الله إليكم فلما زاغوا أزاغ الله قلوبهم والله لا يهدي القوم الفاسقين,1
5478,5539,30,18,وله الحمد في السماوات والأرض وعشيا وحين تظهرون,91,3,والنهار إذا جلاها,1
5479,5540,30,18,وله الحمد في السماوات والأرض وعشيا وحين تظهرون,91,4,والليل إذا يغشاها,1
5480,5541,30,18,وله الحمد في السماوات والأرض وعشيا وحين تظهرون,92,1,والليل إذا يغشى,1
5481,5542,30,18,وله الحمد في السماوات والأرض وعشيا وحين تظهرون,92,2,والنهار إذا تجلى,1
5482,5543,30,18,وله الحمد في السماوات والأرض وعشيا وحين تظهرون,93,1,والضحى,1
5483,5544,30,18,وله الحمد في السماوات والأرض وعشيا وحين تظهرون,93,2,والليل إذا سجى,1
5485,5545,30,19,يخرج الحي من الميت ويخرج الميت من الحي ويحيي الأرض بعد موتها وكذلك تخرجون,7,57,وهو الذي يرسل الرياح بشرا بين يدي رحمته حتى إذا أقلت سحابا ثقالا سقناه لبلد ميت فأنزلنا به الماء فأخرجنا به من كل الثمرات كذلك نخرج الموتى لعلكم تذكرون,2
5486,5546,30,19,يخرج الحي من الميت ويخرج الميت من الحي ويحيي الأرض بعد موتها وكذلك تخرجون,22,5,يا أيها الناس إن كنتم في ريب من البعث فإنا خلقناكم من تراب ثم من نطفة ثم من علقة ثم من مضغة مخلقة وغير مخلقة لنبين لكم ونقر في الأرحام ما نشاء إلى أجل مسمى ثم نخرجكم طفلا ثم لتبلغوا أشدكم ومنكم من يتوفى ومنكم من يرد إلى أرذل العمر لكيلا يعلم من بعد علم شيئا وترى الأرض هامدة فإذا أنزلنا عليها الماء اهتزت وربت وأنبتت من كل زوج بهيج,2
5487,5547,30,19,يخرج الحي من الميت ويخرج الميت من الحي ويحيي الأرض بعد موتها وكذلك تخرجون,22,6,ذلك بأن الله هو الحق وأنه يحيي الموتى وأنه على كل شيء قدير,2
5488,5548,30,19,يخرج الحي من الميت ويخرج الميت من الحي ويحيي الأرض بعد موتها وكذلك تخرجون,22,7,وأن الساعة آتية لا ريب فيها وأن الله يبعث من في القبور,2
5489,5549,30,19,يخرج الحي من الميت ويخرج الميت من الحي ويحيي الأرض بعد موتها وكذلك تخرجون,36,33,وآية لهم الأرض الميتة أحييناها وأخرجنا منها حبا فمنه يأكلون,2
5490,5550,30,19,يخرج الحي من الميت ويخرج الميت من الحي ويحيي الأرض بعد موتها وكذلك تخرجون,36,34,وجعلنا فيها جنات من نخيل وأعناب وفجرنا فيها من العيون,1
5495,5552,30,24,ومن آياته يريكم البرق خوفا وطمعا وينزل من السماء ماء فيحيي به الأرض بعد موتها إن في ذلك لآيات لقوم يعقلون,22,5,يا أيها الناس إن كنتم في ريب من البعث فإنا خلقناكم من تراب ثم من نطفة ثم من علقة ثم من مضغة مخلقة وغير مخلقة لنبين لكم ونقر في الأرحام ما نشاء إلى أجل مسمى ثم نخرجكم طفلا ثم لتبلغوا أشدكم ومنكم من يتوفى ومنكم من يرد إلى أرذل العمر لكيلا يعلم من بعد علم شيئا وترى الأرض هامدة فإذا أنزلنا عليها الماء اهتزت وربت وأنبتت من كل زوج بهيج,2
5499,5554,30,25,ومن آياته أن تقوم السماء والأرض بأمره ثم إذا دعاكم دعوة من الأرض إذا أنتم تخرجون,22,65,ألم تر أن الله سخر لكم ما في الأرض والفلك تجري في البحر بأمره ويمسك السماء أن تقع على الأرض إلا بإذنه إن الله بالناس لرءوف رحيم,2
5500,5556,30,25,ومن آياته أن تقوم السماء والأرض بأمره ثم إذا دعاكم دعوة من الأرض إذا أنتم تخرجون,36,53,إن كانت إلا صيحة واحدة فإذا هم جميع لدينا محضرون,2
5501,5557,30,25,ومن آياته أن تقوم السماء والأرض بأمره ثم إذا دعاكم دعوة من الأرض إذا أنتم تخرجون,79,13,فإنما هي زجرة واحدة,1
5502,5558,30,25,ومن آياته أن تقوم السماء والأرض بأمره ثم إذا دعاكم دعوة من الأرض إذا أنتم تخرجون,79,14,فإذا هم بالساهرة,1
5505,5559,30,27,وهو الذي يبدأ الخلق ثم يعيده وهو أهون عليه وله المثل الأعلى في السماوات والأرض وهو العزيز الحكيم,42,11,فاطر السماوات والأرض جعل لكم من أنفسكم أزواجا ومن الأنعام أزواجا يذرؤكم فيه ليس كمثله شيء وهو السميع البصير,1
5507,5560,30,28,ضرب لكم مثلا من أنفسكم هل لكم من ما ملكت أيمانكم من شركاء في ما رزقناكم فأنتم فيه سواء تخافونهم كخيفتكم أنفسكم كذلك نفصل الآيات لقوم يعقلون,16,62,ويجعلون لله ما يكرهون وتصف ألسنتهم الكذب أن لهم الحسنى لا جرم أن لهم النار وأنهم مفرطون,0
5511,5561,30,30,فأقم وجهك للدين حنيفا فطرت الله التي فطر الناس عليها لا تبديل لخلق الله ذلك الدين القيم ولكن أكثر الناس لا يعلمون,3,97,فيه آيات بينات مقام إبراهيم ومن دخله كان آمنا ولله على الناس حج البيت من استطاع إليه سبيلا ومن كفر فإن الله غني عن العالمين,0
5512,5562,30,30,فأقم وجهك للدين حنيفا فطرت الله التي فطر الناس عليها لا تبديل لخلق الله ذلك الدين القيم ولكن أكثر الناس لا يعلمون,6,116,وإن تطع أكثر من في الأرض يضلوك عن سبيل الله إن يتبعون إلا الظن وإن هم إلا يخرصون,2
5513,5563,30,30,فأقم وجهك للدين حنيفا فطرت الله التي فطر الناس عليها لا تبديل لخلق الله ذلك الدين القيم ولكن أكثر الناس لا يعلمون,12,103,وما أكثر الناس ولو حرصت بمؤمنين,2
5517,5564,30,32,من الذين فرقوا دينهم وكانوا شيعا كل حزب بما لديهم فرحون,6,159,إن الذين فرقوا دينهم وكانوا شيعا لست منهم في شيء إنما أمرهم إلى الله ثم ينبئهم بما كانوا يفعلون,2
5523,5565,30,33,وإذا مس الناس ضر دعوا ربهم منيبين إليه ثم إذا أذاقهم منه رحمة إذا فريق منهم بربهم يشركون,7,172,وإذ أخذ ربك من بني آدم من ظهورهم ذريتهم وأشهدهم على أنفسهم ألست بربكم قالوا بلى شهدنا أن تقولوا يوم القيامة إنا كنا عن هذا غافلين,0
5527,5566,30,36,وإذا أذقنا الناس رحمة فرحوا بها وإن تصبهم سيئة بما قدمت أيديهم إذا هم يقنطون,11,10,ولئن أذقناه نعماء بعد ضراء مسته ليقولن ذهب السيئات عني إنه لفرح فخور,2
5528,5567,30,36,وإذا أذقنا الناس رحمة فرحوا بها وإن تصبهم سيئة بما قدمت أيديهم إذا هم يقنطون,11,11,إلا الذين صبروا وعملوا الصالحات أولئك لهم مغفرة وأجر كبير,0
5533,5568,30,39,وما آتيتم من ربا ليربو في أموال الناس فلا يربو عند الله وما آتيتم من زكاة تريدون وجه الله فأولئك هم المضعفون,74,6,ولا تمنن تستكثر,1
5535,5569,30,41,ظهر الفساد في البر والبحر بما كسبت أيدي الناس ليذيقهم بعض الذي عملوا لعلهم يرجعون,7,168,وقطعناهم في الأرض أمما منهم الصالحون ومنهم دون ذلك وبلوناهم بالحسنات والسيئات لعلهم يرجعون,0
5538,5570,30,47,ولقد أرسلنا من قبلك رسلا إلى قومهم فجاءوهم بالبينات فانتقمنا من الذين أجرموا وكان حقا علينا نصر المؤمنين,6,54,وإذا جاءك الذين يؤمنون بآياتنا فقل سلام عليكم كتب ربكم على نفسه الرحمة أنه من عمل منكم سوءا بجهالة ثم تاب من بعده وأصلح فأنه غفور رحيم,0
5543,5571,30,48,الله الذي يرسل الرياح فتثير سحابا فيبسطه في السماء كيف يشاء ويجعله كسفا فترى الودق يخرج من خلاله فإذا أصاب به من يشاء من عباده إذا هم يستبشرون,7,57,وهو الذي يرسل الرياح بشرا بين يدي رحمته حتى إذا أقلت سحابا ثقالا سقناه لبلد ميت فأنزلنا به الماء فأخرجنا به من كل الثمرات كذلك نخرج الموتى لعلكم تذكرون,2
5547,5572,30,51,ولئن أرسلنا ريحا فرأوه مصفرا لظلوا من بعده يكفرون,51,42,ما تذر من شيء أتت عليه إلا جعلته كالرميم,1
5548,5573,30,51,ولئن أرسلنا ريحا فرأوه مصفرا لظلوا من بعده يكفرون,56,63,أفرأيتم ما تحرثون,1
5549,5574,30,51,ولئن أرسلنا ريحا فرأوه مصفرا لظلوا من بعده يكفرون,56,64,أأنتم تزرعونه أم نحن الزارعون,1
5550,5575,30,51,ولئن أرسلنا ريحا فرأوه مصفرا لظلوا من بعده يكفرون,56,65,لو نشاء لجعلناه حطاما فظلتم تفكهون,1
5551,5576,30,51,ولئن أرسلنا ريحا فرأوه مصفرا لظلوا من بعده يكفرون,56,66,إنا لمغرمون,1
5552,5577,30,51,ولئن أرسلنا ريحا فرأوه مصفرا لظلوا من بعده يكفرون,56,67,بل نحن محرومون,1
5553,5578,30,53,وما أنت بهاد العمي عن ضلالتهم إن تسمع إلا من يؤمن بآياتنا فهم مسلمون,6,36,إنما يستجيب الذين يسمعون والموتى يبعثهم الله ثم إليه يرجعون,0
5554,5579,30,53,وما أنت بهاد العمي عن ضلالتهم إن تسمع إلا من يؤمن بآياتنا فهم مسلمون,27,80,إنك لا تسمع الموتى ولا تسمع الصم الدعاء إذا ولوا مدبرين,2
5555,5580,30,57,فيومئذ لا ينفع الذين ظلموا معذرتهم ولا هم يستعتبون,41,24,فإن يصبروا فالنار مثوى لهم وإن يستعتبوا فما هم من المعتبين,2
5556,5581,30,58,ولقد ضربنا للناس في هذا القرآن من كل مثل ولئن جئتهم بآية ليقولن الذين كفروا إن أنتم إلا مبطلون,10,96,إن الذين حقت عليهم كلمت ربك لا يؤمنون,2
5557,5582,30,58,ولقد ضربنا للناس في هذا القرآن من كل مثل ولئن جئتهم بآية ليقولن الذين كفروا إن أنتم إلا مبطلون,10,97,ولو جاءتهم كل آية حتى يروا العذاب الأليم,1
5558,5583,30,60,فاصبر إن وعد الله حق ولا يستخفنك الذين لا يوقنون,39,65,ولقد أوحي إليك وإلى الذين من قبلك لئن أشركت ليحبطن عملك ولتكونن من الخاسرين,0
5559,5584,31,3,هدى ورحمة للمحسنين,39,23,الله نزل أحسن الحديث كتابا متشابها مثاني تقشعر منه جلود الذين يخشون ربهم ثم تلين جلودهم وقلوبهم إلى ذكر الله ذلك هدى الله يهدي به من يشاء ومن يضلل الله فما له من هاد,1
5560,5585,31,3,هدى ورحمة للمحسنين,17,82,وننزل من القرآن ما هو شفاء ورحمة للمؤمنين ولا يزيد الظالمين إلا خسارا,2
5561,5586,31,3,هدى ورحمة للمحسنين,41,44,ولو جعلناه قرآنا أعجميا لقالوا لولا فصلت آياته أأعجمي وعربي قل هو للذين آمنوا هدى وشفاء والذين لا يؤمنون في آذانهم وقر وهو عليهم عمى أولئك ينادون من مكان بعيد,2
5565,5587,31,12,ولقد آتينا لقمان الحكمة أن اشكر لله ومن يشكر فإنما يشكر لنفسه ومن كفر فإن الله غني حميد,30,44,من كفر فعليه كفره ومن عمل صالحا فلأنفسهم يمهدون,2
5567,5591,31,14,ووصينا الإنسان بوالديه حملته أمه وهنا على وهن وفصاله في عامين أن اشكر لي ولوالديك إلي المصير,17,24,واخفض لهما جناح الذل من الرحمة وقل رب ارحمهما كما ربياني صغيرا,1
5571,5594,31,16,يا بني إنها إن تك مثقال حبة من خردل فتكن في صخرة أو في السماوات أو في الأرض يأت بها الله إن الله لطيف خبير,99,7,فمن يعمل مثقال ذرة خيرا يره,2
5572,5595,31,16,يا بني إنها إن تك مثقال حبة من خردل فتكن في صخرة أو في السماوات أو في الأرض يأت بها الله إن الله لطيف خبير,99,8,ومن يعمل مثقال ذرة شرا يره,2
5574,5596,31,18,ولا تصعر خدك للناس ولا تمش في الأرض مرحا إن الله لا يحب كل مختال فخور,17,37,ولا تمش في الأرض مرحا إنك لن تخرق الأرض ولن تبلغ الجبال طولا,2
5575,5597,31,18,ولا تصعر خدك للناس ولا تمش في الأرض مرحا إن الله لا يحب كل مختال فخور,28,19,فلما أن أراد أن يبطش بالذي هو عدو لهما قال يا موسى أتريد أن تقتلني كما قتلت نفسا بالأمس إن تريد إلا أن تكون جبارا في الأرض وما تريد أن تكون من المصلحين,1
5579,5598,31,21,وإذا قيل لهم اتبعوا ما أنزل الله قالوا بل نتبع ما وجدنا عليه آباءنا أولو كان الشيطان يدعوهم إلى عذاب السعير,2,170,وإذا قيل لهم اتبعوا ما أنزل الله قالوا بل نتبع ما ألفينا عليه آباءنا أولو كان آباؤهم لا يعقلون شيئا ولا يهتدون,2
5582,5599,31,24,نمتعهم قليلا ثم نضطرهم إلى عذاب غليظ,10,69,قل إن الذين يفترون على الله الكذب لا يفلحون,1
5583,5600,31,24,نمتعهم قليلا ثم نضطرهم إلى عذاب غليظ,10,70,متاع في الدنيا ثم إلينا مرجعهم ثم نذيقهم العذاب الشديد بما كانوا يكفرون,2
5586,5603,31,28,ما خلقكم ولا بعثكم إلا كنفس واحدة إن الله سميع بصير,36,82,إنما أمره إذا أراد شيئا أن يقول له كن فيكون,2
5587,5604,31,28,ما خلقكم ولا بعثكم إلا كنفس واحدة إن الله سميع بصير,54,50,وما أمرنا إلا واحدة كلمح بالبصر,2
5588,5605,31,28,ما خلقكم ولا بعثكم إلا كنفس واحدة إن الله سميع بصير,79,13,فإنما هي زجرة واحدة,1
5589,5606,31,28,ما خلقكم ولا بعثكم إلا كنفس واحدة إن الله سميع بصير,79,14,فإذا هم بالساهرة,1
5591,5607,31,29,ألم تر أن الله يولج الليل في النهار ويولج النهار في الليل وسخر الشمس والقمر كل يجري إلى أجل مسمى وأن الله بما تعملون خبير,22,70,ألم تعلم أن الله يعلم ما في السماء والأرض إن ذلك في كتاب إن ذلك على الله يسير,1
5592,5608,31,29,ألم تر أن الله يولج الليل في النهار ويولج النهار في الليل وسخر الشمس والقمر كل يجري إلى أجل مسمى وأن الله بما تعملون خبير,65,12,الله الذي خلق سبع سماوات ومن الأرض مثلهن يتنزل الأمر بينهن لتعلموا أن الله على كل شيء قدير وأن الله قد أحاط بكل شيء علما,1
5593,5609,31,32,وإذا غشيهم موج كالظلل دعوا الله مخلصين له الدين فلما نجاهم إلى البر فمنهم مقتصد وما يجحد بآياتنا إلا كل ختار كفور,17,67,وإذا مسكم الضر في البحر ضل من تدعون إلا إياه فلما نجاكم إلى البر أعرضتم وكان الإنسان كفورا,2
5594,5610,31,32,وإذا غشيهم موج كالظلل دعوا الله مخلصين له الدين فلما نجاهم إلى البر فمنهم مقتصد وما يجحد بآياتنا إلا كل ختار كفور,29,65,فإذا ركبوا في الفلك دعوا الله مخلصين له الدين فلما نجاهم إلى البر إذا هم يشركون,2
5595,5611,31,32,وإذا غشيهم موج كالظلل دعوا الله مخلصين له الدين فلما نجاهم إلى البر فمنهم مقتصد وما يجحد بآياتنا إلا كل ختار كفور,35,32,ثم أورثنا الكتاب الذين اصطفينا من عبادنا فمنهم ظالم لنفسه ومنهم مقتصد ومنهم سابق بالخيرات بإذن الله ذلك هو الفضل الكبير,1
5600,5612,31,33,يا أيها الناس اتقوا ربكم واخشوا يوما لا يجزي والد عن ولده ولا مولود هو جاز عن والده شيئا إن وعد الله حق فلا تغرنكم الحياة الدنيا ولا يغرنكم بالله الغرور,4,120,يعدهم ويمنيهم وما يعدهم الشيطان إلا غرورا,2
